"","season","PlotID","Source","ElapsedTimeSinceRunoffStarted_Minutes","data","detection level","method"
"7250","C","408","P","5",NA,"ANP","enterococciQPCR_GU100ML"
"7251","C","408","P","10",NA,"ANP","enterococciQPCR_GU100ML"
"7252","C","408","P","20",NA,"ANP","enterococciQPCR_GU100ML"
"7253","C","408","P","30",NA,"ANP","enterococciQPCR_GU100ML"
"7254","C","408","P","30-T1",NA,"ANP","enterococciQPCR_GU100ML"
"7255","C","408","P","60",NA,"ANP","enterococciQPCR_GU100ML"
"7256","C","408","P","T1",NA,"ANP","enterococciQPCR_GU100ML"
"7257","C","106","P","5",NA,"ANP","enterococciQPCR_GU100ML"
"7258","C","106","P","10",NA,"ANP","enterococciQPCR_GU100ML"
"7259","C","106","P","20",NA,"ANP","enterococciQPCR_GU100ML"
"7260","C","106","P","30",NA,"ANP","enterococciQPCR_GU100ML"
"7261","C","106","P","30-T1",NA,"ANP","enterococciQPCR_GU100ML"
"7262","C","106","P","60",NA,"ANP","enterococciQPCR_GU100ML"
"7263","C","106","P","T1",NA,"ANP","enterococciQPCR_GU100ML"
"7264","C","105","X","5",NA,"ANP","enterococciQPCR_GU100ML"
"7265","C","105","X","10",NA,"ANP","enterococciQPCR_GU100ML"
"7266","C","105","X","20",NA,"ANP","enterococciQPCR_GU100ML"
"7267","C","105","X","30",NA,"ANP","enterococciQPCR_GU100ML"
"7268","C","105","X","30-T1",NA,"ANP","enterococciQPCR_GU100ML"
"7269","C","105","X","60",NA,"ANP","enterococciQPCR_GU100ML"
"7270","C","105","X","T1",NA,"ANP","enterococciQPCR_GU100ML"
"7271","C","503","C","5",NA,"ANP","enterococciQPCR_GU100ML"
"7272","C","503","C","10",NA,"ANP","enterococciQPCR_GU100ML"
"7273","C","503","C","20",NA,"ANP","enterococciQPCR_GU100ML"
"7274","C","503","C","30",NA,"ANP","enterococciQPCR_GU100ML"
"7275","C","503","C","30-T1",NA,"ANP","enterococciQPCR_GU100ML"
"7276","C","503","C","60",NA,"ANP","enterococciQPCR_GU100ML"
"7277","C","503","C","T1",NA,"ANP","enterococciQPCR_GU100ML"
"7278","C","504","X","5",NA,"ANP","enterococciQPCR_GU100ML"
"7279","C","504","X","10",NA,"ANP","enterococciQPCR_GU100ML"
"7280","C","504","X","20",NA,"ANP","enterococciQPCR_GU100ML"
"7281","C","504","X","30",NA,"ANP","enterococciQPCR_GU100ML"
"7282","C","504","X","30-T1",NA,"ANP","enterococciQPCR_GU100ML"
"7283","C","504","X","60",NA,"ANP","enterococciQPCR_GU100ML"
"7284","C","504","X","T1",NA,"ANP","enterococciQPCR_GU100ML"
"7285","C","401","S","5",NA,"ANP","enterococciQPCR_GU100ML"
"7286","C","401","S","10",NA,"ANP","enterococciQPCR_GU100ML"
"7287","C","401","S","20",NA,"ANP","enterococciQPCR_GU100ML"
"7288","C","401","S","30",NA,"ANP","enterococciQPCR_GU100ML"
"7289","C","401","S","30-T1",NA,"ANP","enterococciQPCR_GU100ML"
"7290","C","401","S","60",NA,"ANP","enterococciQPCR_GU100ML"
"7291","C","401","S","T1",NA,"ANP","enterococciQPCR_GU100ML"
"7292","C","402","X","5",NA,"ANP","enterococciQPCR_GU100ML"
"7293","C","402","X","10",NA,"ANP","enterococciQPCR_GU100ML"
"7294","C","402","X","20",NA,"ANP","enterococciQPCR_GU100ML"
"7295","C","402","X","30",NA,"ANP","enterococciQPCR_GU100ML"
"7296","C","402","X","30-T1",NA,"ANP","enterococciQPCR_GU100ML"
"7297","C","402","X","60",NA,"ANP","enterococciQPCR_GU100ML"
"7298","C","402","X","T1",NA,"ANP","enterococciQPCR_GU100ML"
"7299","C","201","P","5",NA,"ANP","enterococciQPCR_GU100ML"
"7300","C","201","P","10",NA,"ANP","enterococciQPCR_GU100ML"
"7301","C","201","P","20",NA,"ANP","enterococciQPCR_GU100ML"
"7302","C","201","P","30",NA,"ANP","enterococciQPCR_GU100ML"
"7303","C","201","P","30-T1",NA,"ANP","enterococciQPCR_GU100ML"
"7304","C","201","P","60",NA,"ANP","enterococciQPCR_GU100ML"
"7305","C","201","P","T1",NA,"ANP","enterococciQPCR_GU100ML"
"7306","C","202","S","5",NA,"ANP","enterococciQPCR_GU100ML"
"7307","C","202","S","10",NA,"ANP","enterococciQPCR_GU100ML"
"7308","C","202","S","20",NA,"ANP","enterococciQPCR_GU100ML"
"7309","C","202","S","30",NA,"ANP","enterococciQPCR_GU100ML"
"7310","C","202","S","30-T1",NA,"ANP","enterococciQPCR_GU100ML"
"7311","C","202","S","60",NA,"ANP","enterococciQPCR_GU100ML"
"7312","C","202","S","T1",NA,"ANP","enterococciQPCR_GU100ML"
"7313","C","403","C","5",NA,"ANP","enterococciQPCR_GU100ML"
"7314","C","403","C","10",NA,"ANP","enterococciQPCR_GU100ML"
"7315","C","403","C","20",NA,"ANP","enterococciQPCR_GU100ML"
"7316","C","403","C","30",NA,"ANP","enterococciQPCR_GU100ML"
"7317","C","403","C","30-T1",NA,"ANP","enterococciQPCR_GU100ML"
"7318","C","403","C","60",NA,"ANP","enterococciQPCR_GU100ML"
"7319","C","403","C","T1",NA,"ANP","enterococciQPCR_GU100ML"
"7320","C","404","P","5",NA,"ANP","enterococciQPCR_GU100ML"
"7321","C","404","P","10",NA,"ANP","enterococciQPCR_GU100ML"
"7322","C","404","P","20",NA,"ANP","enterococciQPCR_GU100ML"
"7323","C","404","P","30",NA,"ANP","enterococciQPCR_GU100ML"
"7324","C","404","P","30-T1",NA,"ANP","enterococciQPCR_GU100ML"
"7325","C","404","P","60",NA,"ANP","enterococciQPCR_GU100ML"
"7326","C","404","P","T1",NA,"ANP","enterococciQPCR_GU100ML"
"7327","C","409","C","5",NA,"ANP","enterococciQPCR_GU100ML"
"7328","C","409","C","10",NA,"ANP","enterococciQPCR_GU100ML"
"7329","C","409","C","20",NA,"ANP","enterococciQPCR_GU100ML"
"7330","C","409","C","30",NA,"ANP","enterococciQPCR_GU100ML"
"7331","C","409","C","30-T1",NA,"ANP","enterococciQPCR_GU100ML"
"7332","C","409","C","60",NA,"ANP","enterococciQPCR_GU100ML"
"7333","C","409","C","T1",NA,"ANP","enterococciQPCR_GU100ML"
"7334","C","410","S","5",NA,"ANP","enterococciQPCR_GU100ML"
"7335","C","410","S","10",NA,"ANP","enterococciQPCR_GU100ML"
"7336","C","410","S","20",NA,"ANP","enterococciQPCR_GU100ML"
"7337","C","410","S","30",NA,"ANP","enterococciQPCR_GU100ML"
"7338","C","410","S","30-T1",NA,"ANP","enterococciQPCR_GU100ML"
"7339","C","410","S","60",NA,"ANP","enterococciQPCR_GU100ML"
"7340","C","410","S","T1",NA,"ANP","enterococciQPCR_GU100ML"
"7341","C","101","S","15",NA,"ANP","Giardia_CystsPer100ml"
"7342","C","102","P","15",NA,"ANP","Giardia_CystsPer100ml"
"7343","C","102","P","30-T2",NA,"ANP","Giardia_CystsPer100ml"
"7344","C","102","P","T2",NA,"ANP","Giardia_CystsPer100ml"
"7345","C","105","X","15",NA,"ANP","Giardia_CystsPer100ml"
"7346","C","106","P","15",NA,"ANP","Giardia_CystsPer100ml"
"7347","C","106","P","30-T2",NA,"ANP","Giardia_CystsPer100ml"
"7348","C","106","P","T2",NA,"ANP","Giardia_CystsPer100ml"
"7349","C","107","C","15",NA,"ANP","Giardia_CystsPer100ml"
"7350","C","107","C","30-T2",NA,"ANP","Giardia_CystsPer100ml"
"7351","C","107","C","T2",NA,"ANP","Giardia_CystsPer100ml"
"7352","C","108","P","15",NA,"ANP","Giardia_CystsPer100ml"
"7353","C","108","P","30-T2",NA,"ANP","Giardia_CystsPer100ml"
"7354","C","108","P","T2",NA,"ANP","Giardia_CystsPer100ml"
"7355","C","109","C","15",NA,"ANP","Giardia_CystsPer100ml"
"7356","C","110","X","15",NA,"ANP","Giardia_CystsPer100ml"
"7357","C","110","X","15",NA,"ANP","Giardia_CystsPer100ml"
"7358","C","111","S","15",NA,"ANP","Giardia_CystsPer100ml"
"7359","C","112","P","15",NA,"ANP","Giardia_CystsPer100ml"
"7360","C","112","P","30-T2",NA,"ANP","Giardia_CystsPer100ml"
"7361","C","112","P","T2",NA,"ANP","Giardia_CystsPer100ml"
"7362","C","201","P","15",NA,"ANP","Giardia_CystsPer100ml"
"7363","C","201","P","30-T2",NA,"ANP","Giardia_CystsPer100ml"
"7364","C","201","P","T2",NA,"ANP","Giardia_CystsPer100ml"
"7365","C","202","S","15",NA,"ANP","Giardia_CystsPer100ml"
"7366","C","203","P","15",NA,"ANP","Giardia_CystsPer100ml"
"7367","C","203","P","30-T2",NA,"ANP","Giardia_CystsPer100ml"
"7368","C","203","P","T2",NA,"ANP","Giardia_CystsPer100ml"
"7369","C","204","X","15",NA,"ANP","Giardia_CystsPer100ml"
"7370","C","205","C","15",NA,"ANP","Giardia_CystsPer100ml"
"7371","C","206","P","30-T2",NA,"ANP","Giardia_CystsPer100ml"
"7372","C","206","P","T2",NA,"ANP","Giardia_CystsPer100ml"
"7373","C","209","C","15",NA,"ANP","Giardia_CystsPer100ml"
"7374","C","209","C","30-T2",NA,"ANP","Giardia_CystsPer100ml"
"7375","C","209","C","T2",NA,"ANP","Giardia_CystsPer100ml"
"7376","C","210","S","15",NA,"ANP","Giardia_CystsPer100ml"
"7377","C","307","C","15",NA,"ANP","Giardia_CystsPer100ml"
"7378","C","308","X","15",NA,"ANP","Giardia_CystsPer100ml"
"7379","C","401","S","15",NA,"ANP","Giardia_CystsPer100ml"
"7380","C","402","X","15",NA,"ANP","Giardia_CystsPer100ml"
"7381","C","403","C","15",NA,"ANP","Giardia_CystsPer100ml"
"7382","C","404","P","15",NA,"ANP","Giardia_CystsPer100ml"
"7383","C","404","P","30-T2",NA,"ANP","Giardia_CystsPer100ml"
"7384","C","404","P","T2",NA,"ANP","Giardia_CystsPer100ml"
"7385","C","405","X","15",NA,"ANP","Giardia_CystsPer100ml"
"7386","C","406","S","15",NA,"ANP","Giardia_CystsPer100ml"
"7387","C","407","X","15",NA,"ANP","Giardia_CystsPer100ml"
"7388","C","407","X","30-T2",NA,"ANP","Giardia_CystsPer100ml"
"7389","C","408","P","15",NA,"ANP","Giardia_CystsPer100ml"
"7390","C","408","P","30-T2",NA,"ANP","Giardia_CystsPer100ml"
"7391","C","408","P","T2",NA,"ANP","Giardia_CystsPer100ml"
"7392","C","409","C","15",NA,"ANP","Giardia_CystsPer100ml"
"7393","C","410","S","15",NA,"ANP","Giardia_CystsPer100ml"
"7394","C","411","S","15",NA,"ANP","Giardia_CystsPer100ml"
"7395","C","412","C","15",NA,"ANP","Giardia_CystsPer100ml"
"7396","C","501","X","15",NA,"ANP","Giardia_CystsPer100ml"
"7397","C","501","X","30-T2",NA,"ANP","Giardia_CystsPer100ml"
"7398","C","501","X","T2",NA,"ANP","Giardia_CystsPer100ml"
"7399","C","502","S","15",NA,"ANP","Giardia_CystsPer100ml"
"7400","C","502","S","30-T2",NA,"ANP","Giardia_CystsPer100ml"
"7401","C","503","C","15",NA,"ANP","Giardia_CystsPer100ml"
"7402","C","504","X","15",NA,"ANP","Giardia_CystsPer100ml"
"7403","C","105","X","30-T2","7.69230769","BDL","Giardia_CystsPer100ml"
"7404","C","105","X","T2","1.25","BDL","Giardia_CystsPer100ml"
"7405","C","110","X","30-T2","6.66666667","BDL","Giardia_CystsPer100ml"
"7406","C","110","X","T2","1.25","BDL","Giardia_CystsPer100ml"
"7407","C","204","X","30-T2","10","BDL","Giardia_CystsPer100ml"
"7408","C","204","X","T2","1.05263158","BDL","Giardia_CystsPer100ml"
"7409","C","308","X","30-T2","3.33333333","BDL","Giardia_CystsPer100ml"
"7410","C","308","X","T2","1.42857143","BDL","Giardia_CystsPer100ml"
"7411","C","402","X","T2","1","BDL","Giardia_CystsPer100ml"
"7412","C","403","C","30-T2","15.87301587","BDL","Giardia_CystsPer100ml"
"7413","C","403","C","T2","1.42857143","BDL","Giardia_CystsPer100ml"
"7414","C","410","S","T2","1.25","BDL","Giardia_CystsPer100ml"
"7415","C","411","S","30-T2","100","BDL","Giardia_CystsPer100ml"
"7416","C","503","C","30-T2","15.38461538","BDL","Giardia_CystsPer100ml"
"7417","C","503","C","T2","4.54545455","BDL","Giardia_CystsPer100ml"
"7418","C","504","X","T2","2.22222222","BDL","Giardia_CystsPer100ml"
"7419","C","101","S","30-T2","179.245283","WR","Giardia_CystsPer100ml"
"7420","C","101","S","T2","49.58677686","WR","Giardia_CystsPer100ml"
"7421","C","109","C","30-T2","432.4324324","WR","Giardia_CystsPer100ml"
"7422","C","109","C","T2","144.1441441","WR","Giardia_CystsPer100ml"
"7423","C","111","S","30-T2","10","WR","Giardia_CystsPer100ml"
"7424","C","111","S","T2","20","WR","Giardia_CystsPer100ml"
"7425","C","202","S","30-T2","82.35294118","WR","Giardia_CystsPer100ml"
"7426","C","202","S","T2","46","WR","Giardia_CystsPer100ml"
"7427","C","205","C","30-T2","2476.190476","WR","Giardia_CystsPer100ml"
"7428","C","205","C","T2","3142.857143","WR","Giardia_CystsPer100ml"
"7429","C","210","S","30-T2","20","WR","Giardia_CystsPer100ml"
"7430","C","210","S","T2","2.43902439","WR","Giardia_CystsPer100ml"
"7431","C","307","C","30-T2","5.71428571","WR","Giardia_CystsPer100ml"
"7432","C","307","C","T2","4.28571429","WR","Giardia_CystsPer100ml"
"7433","C","401","S","30-T2","121.4285714","WR","Giardia_CystsPer100ml"
"7434","C","401","S","T2","164.2857143","WR","Giardia_CystsPer100ml"
"7435","C","402","X","30-T2","1.42857143","WR","Giardia_CystsPer100ml"
"7436","C","405","X","30-T2","6.66666667","WR","Giardia_CystsPer100ml"
"7437","C","405","X","T2","2.85714286","WR","Giardia_CystsPer100ml"
"7438","C","406","S","30-T2","2888.888889","WR","Giardia_CystsPer100ml"
"7439","C","406","S","T2","1000","WR","Giardia_CystsPer100ml"
"7440","C","407","X","T2","4","WR","Giardia_CystsPer100ml"
"7441","C","409","C","30-T2","30","WR","Giardia_CystsPer100ml"
"7442","C","409","C","T2","24.28571429","WR","Giardia_CystsPer100ml"
"7443","C","410","S","30-T2","5","WR","Giardia_CystsPer100ml"
"7444","C","411","S","T2","1474.550898","WR","Giardia_CystsPer100ml"
"7445","C","412","C","30-T2","142.8571429","WR","Giardia_CystsPer100ml"
"7446","C","412","C","T2","1125.827815","WR","Giardia_CystsPer100ml"
"7447","C","502","S","T2","10.66666667","WR","Giardia_CystsPer100ml"
"7448","C","504","X","30-T2","13.33333333","WR","Giardia_CystsPer100ml"
"7449","C","101","S","15","0","ANP","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7450","C","101","S","30-T2","240000","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7451","C","101","S","T2","1100000","TNTC","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7452","C","102","P","15","0","ANP","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7453","C","102","P","30-T2","43000","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7454","C","102","P","T2","23000","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7455","C","105","X","15","0","ANP","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7456","C","105","X","30-T2","3","BDL","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7457","C","105","X","T2","3","BDL","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7458","C","106","P","15","0","ANP","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7459","C","106","P","30-T2","0","ANP","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7460","C","106","P","T2","2900","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7461","C","107","C","15","0","ANP","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7462","C","107","C","30-T2","9300","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7463","C","107","C","T2","1500","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7464","C","108","P","15","0","ANP","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7465","C","108","P","30-T2","2300","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7466","C","108","P","T2","280","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7467","C","109","C","15","0","ANP","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7468","C","109","C","30-T2","20000","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7469","C","109","C","T2","1100000","TNTC","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7470","C","110","X","15","0","ANP","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7471","C","110","X","30-T2","1100","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7472","C","110","X","T2","1100","TNTC","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7473","C","111","S","15","0","ANP","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7474","C","111","S","30-T2","230","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7475","C","111","S","T2","36","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7476","C","112","P","15","0","ANP","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7477","C","112","P","30-T2","44","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7478","C","112","P","T2","36","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7479","C","201","P","15","0","ANP","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7480","C","201","P","30-T2","24","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7481","C","201","P","T2","44","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7482","C","202","S","15","0","ANP","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7483","C","202","S","30-T2","21","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7484","C","202","S","T2","21","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7485","C","203","P","15","0","ANP","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7486","C","203","P","30-T2","43000","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7487","C","203","P","T2","23000","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7488","C","204","X","15","0","ANP","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7489","C","204","X","30-T2","3","BDL","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7490","C","204","X","T2","43","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7491","C","205","C","15","0","ANP","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7492","C","205","C","30-T2","1100000","TNTC","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7493","C","205","C","T2","1100000","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7494","C","206","P","30-T2","23000","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7495","C","206","P","T2","43000","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7496","C","209","C","15","0","ANP","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7497","C","209","C","30-T2","9200","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7498","C","209","C","T2","9200","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7499","C","210","S","15","0","ANP","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7500","C","210","S","30-T2","2300","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7501","C","210","S","T2","2300","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7502","C","307","C","15","0","ANP","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7503","C","307","C","30-T2","920","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7504","C","307","C","T2","730","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7505","C","308","X","15","0","ANP","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7506","C","308","X","30-T2","3","BDL","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7507","C","308","X","T2","3","BDL","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7508","C","401","S","15","0","ANP","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7509","C","401","S","30-T2","2900","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7510","C","401","S","T2","1200","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7511","C","402","X","15","0","ANP","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7512","C","402","X","30-T2","3.6","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7513","C","402","X","T2","3","BDL","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7514","C","403","C","15","0","ANP","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7515","C","403","C","30-T2","13","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7516","C","403","C","drip","1500","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7517","C","403","C","T2","36","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7518","C","404","P","15","0","ANP","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7519","C","404","P","30-T2","2400","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7520","C","404","P","drip","2400","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7521","C","404","P","T2","930","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7522","C","405","X","15","0","ANP","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7523","C","405","X","30-T2","3","BDL","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7524","C","405","X","T2","93","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7525","C","406","S","15","0","ANP","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7526","C","406","S","30-T2","32","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
"7527","C","406","S","T2","130","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml"
