"","PlotID","season","Source","ElapsedTimeSinceRunoffStarted_Minutes","data","detection level","method","day","week"
"7101","412","D","C","10",NA,"ANP","X",3,0
"7102","412","B","C","T2","3","BDL","EColi0157Culturable_MPNPer100ml",3,0
"7103","412","C","C","60","224700","WR","TotalColiformsCulturableColilert_CFUPer100ml",3,0
"7104","412","C","C","5",NA,"ANP","enterococciQPCR_GU100ML",3,0
"7105","412","A","C","5","17169.2","WR","TotalColiformsCulturableColilert_MPNPer100ml",3,0
"7106","412","A","C","T2","61","BDL","SalmonellaQPCR_GUPer100ml",3,0
"7107","412","B","C","30-T","150000","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml",3,0
"7108","412","C","C","15",NA,"ANP","EColiSTX1_GUPer100ml",3,0
"7109","412","C","C","20","173000","WR","TotalColiformsCulturableColilert_CFUPer100ml",3,0
"7110","412","A","C","T1","34000","WR","enterococciCulturableMEI_CFUPer100ML",3,0
"7111","412","C","C","20",NA,"ANP","enterococciQPCR_GU100ML",3,0
"7112","412","C","C","15",NA,"ANP","Campylobacter_GUPer100ml",3,0
"7113","412","A","C","T1","25335.5","WR","TotalColiformsCulturableColilert_MPNPer100ml",3,0
"7114","412","A","C","30","1429.1","WR","EColiCulturableColilert_MPNPer100ML",3,0
"7115","412","B","C","30-T","3","BDL","EColi0157Culturable_MPNPer100ml",3,0
"7116","412","B","C","30-T","1100","TNTC","CampylobacterCulturable_MPNPer100ml",3,0
"7117","412","C","C","15",NA,"ANP","Crypto_OocystsPer100ml",3,0
"7118","412","C","C","10","93105","WR","TotalColiformsCulturableColilert_CFUPer100ml",3,0
"7119","412","D","C","30-T2","3","BDL","CampylobacterCulturable_MPNPer100ml",3,0
"7120","412","C","C","30-T2","41.143","WR","Crypto_OocystsPer100ml",3,0
"7121","412","A","C","15","6","WR","ClostridiumCulturable_mCP_CFUPer100ml",3,0
"7122","412","D","C","30","88000","WRC","enterococciCulturableMEI_CFUPer100ML",3,0
"7123","412","D","C","20","86000","WRC","enterococciCulturableMEI_CFUPer100ML",3,0
"7124","412","A","C","T2","5.3","WR","ClostridiumCulturable_mCP_CFUPer100ml",3,0
"7125","412","A","C","60","2047.5","WR","EColiCulturableColilert_MPNPer100ML",3,0
"7126","412","C","C","30-T2",NA,"ANP","Campylobacter_GUPer100ml",3,0
"7127","412","A","C","60","4479.1","WR","TotalColiformsCulturableColilert_MPNPer100ml",3,0
"7128","412","C","C","5","2419600","TNTC","TotalColiformsCulturableColilert_CFUPer100ml",3,0
"7129","412","D","C","10","89000","WRC","enterococciCulturableMEI_CFUPer100ML",3,0
"7130","412","C","C","30-T2",NA,"ANP","EColiSTX1_GUPer100ml",3,0
"7131","412","D","C","T2","10111111","WR","EColi0157SurrogateCulturable_CFUPer100ml",3,0
"7132","412","C","C","60","60000","WR","enterococciCulturableMEI_CFUPer100ML",3,0
"7133","412","C","C","T2",NA,"ANP","EColiSTX1_GUPer100ml",3,0
"7134","412","A","C","5","470","WR","EColiCulturableColilert_MPNPer100ML",3,0
"7135","501","D","X","30","2","WR","EColiCulturableColilert_MPNPer100ML",1,1
"7136","501","B","X","5",NA,"ANP","enterococciQPCR_GU100ML",1,1
"7137","501","C","X","30-T2",NA,"ANP","ClostridiumCulturable_CFUPer100ml",1,1
"7138","501","D","X","20","2","WR","EColiCulturableColilert_MPNPer100ML",1,1
"7139","501","D","X","30","2419.6","TNTC","TotalColiformsCulturableColilert_CFUPer100ml",1,1
"7140","501","C","X","60","241960","TNTC","TotalColiformsCulturableColilert_CFUPer100ml",1,1
"7141","501","D","X","T2","1.7","WR","Giardia_CystsPer100ml",1,1
"7142","501","B","X","30-T","0","WR","ClostridiumCulturable_CFUPer100ml",1,1
"7143","501","B","X","T2","371","WR","SalmonellaQPCR_GUPer100ml",1,1
"7144","501","B","X","20","0.5","BDL","EColiCulturableColilert_MPNPer100ML",1,1
"7145","501","C","X","15",NA,"ANP","ClostridiumCulturable_CFUPer100ml",1,1
"7146","501","A","X","T2","146","BDL","EColiSTX2_GUPer100ml",1,1
"7147","501","B","X","30-T","227","WR","Ecoli_eae_GUPer100ml",1,1
"7148","501","D","X","20","2419.6","TNTC","TotalColiformsCulturableColilert_CFUPer100ml",1,1
"7149","501","B","X","30-T","227","BDL","SalmonellaQPCR_GUPer100ml",1,1
"7150","501","B","X","5","0.5","BDL","EColiCulturableColilert_MPNPer100ML",1,1
"7151","501","D","X","30-T1","2419.6","TNTC","TotalColiformsCulturableColilert_CFUPer100ml",1,1
"7152","501","C","X","T2","3","BDL","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml",1,1
"7153","501","C","X","T2","3","BDL","EColi0157Culturable_MPNPer100ml",1,1
"7154","501","A","X","30-T","178","BDL","EColiSTX2_GUPer100ml",1,1
"7155","501","C","X","30","241960","TNTC","TotalColiformsCulturableColilert_CFUPer100ml",1,1
"7156","501","A","X","T2","2.1","WR","CampylobacterCulturable_MPNPer100ml",1,1
"7157","501","D","X","60","1.5","WR","EColiCulturableColilert_MPNPer100ML",1,1
"7158","501","B","X","10","0.5","BDL","EColiCulturableColilert_MPNPer100ML",1,1
"7159","501","A","X","30-T","0.41","BDL","SalmonellaCulturableWildType_MPNPer100ml",1,1
"7160","501","B","X","T2","0","WR","ClostridiumCulturable_CFUPer100ml",1,1
"7161","501","A","X","30-T","17.3","WR","ClostridiumCulturable_TSCF_CFUPer100ml",1,1
"7162","501","C","X","T2","3","BDL","CampylobacterCulturable_MPNPer100ml",1,1
"7163","501","B","X","T2","0","WR","EColi0157SurrogateCulturable_CFUPer100ml",1,1
"7164","501","C","X","30-T1","241960","TNTC","TotalColiformsCulturableColilert_CFUPer100ml",1,1
"7165","501","D","X","30-T2","1.3","WR","Giardia_CystsPer100ml",1,1
"7166","501","B","X","15","126","WR","ClostridiumCulturable_TSCF_CFUPer100ml",1,1
"7167","501","C","X","T1",NA,"ANP","enterococciQPCR_GU100ML",1,1
"7168","501","C","X","15","0","ANP","EColi0157Culturable_MPNPer100ml",1,1
"7169","501","D","X","T1","0.5","BDL","EColiCulturableColilert_MPNPer100ML",1,1
"7170","501","C","X","30-T2",NA,"ANP","EColiSTX2_GUPer100ml",1,1
"7171","501","D","X","10","2419.6","TNTC","TotalColiformsCulturableColilert_CFUPer100ml",1,1
"7172","501","D","X","30-T2",NA,"ANP","asdf",1,1
"7173","501","D","X","T1",NA,"ANP","X",1,1
"7174","501","C","X","T2",NA,"ANP","Campylobacter_GUPer100ml",1,1
"7175","501","A","X","30-T","178","BDL","Ecoli_eae_GUPer100ml",1,1
"7176","501","A","X","T2","0.41","BDL","SalmonellaCulturableWildType_MPNPer100ml",1,1
"7177","501","B","X","30-T","0.05","BDL","Crypto_OocystsPer100ml",1,1
"7178","501","C","X","30-T2","3","BDL","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml",1,1
"7179","501","B","X","T2","371","BDL","Ecoli_eae_GUPer100ml",1,1
"7180","501","C","X","20","241960","TNTC","TotalColiformsCulturableColilert_CFUPer100ml",1,1
"7181","501","A","X","T2","10.7","WR","ClostridiumCulturable_TSCF_CFUPer100ml",1,1
"7182","501","B","X","T2","0.05","BDL","Giardia_CystsPer100ml",1,1
"7183","501","A","X","30-T","1.3","WR","CampylobacterCulturable_MPNPer100ml",1,1
"7184","501","B","X","30-T","0.05","BDL","Giardia_CystsPer100ml",1,1
"7185","501","C","X","30-T2","3","BDL","EColi0157Culturable_MPNPer100ml",1,1
"7186","501","B","X","30-T","110","WR","ClostridiumCulturable_TSCF_CFUPer100ml",1,1
"7187","501","C","X","15","0","ANP","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml",1,1
"7188","501","C","X","15",NA,"ANP","CampylobacterCulturable_MPNPer100ml",1,1
"7189","501","B","X","30","0.5","BDL","EColiCulturableColilert_MPNPer100ML",1,1
"7190","501","B","X","60","0.5","BDL","EColiCulturableColilert_MPNPer100ML",1,1
"7191","501","B","X","T2","0.05","WR","Crypto_OocystsPer100ml",1,1
"7192","501","D","X","5","0.5","BDL","EColiCulturableColilert_MPNPer100ML",1,1
"7193","501","B","X","T2","3","BDL","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml",1,1
"7194","501","C","X","10","241960","TNTC","TotalColiformsCulturableColilert_CFUPer100ml",1,1
"7195","501","C","X","5","241960","TNTC","TotalColiformsCulturableColilert_CFUPer100ml",1,1
"7196","501","C","X","T2",NA,"ANP","ClostridiumCulturable_CFUPer100ml",1,1
"7197","501","A","X","30-T","2.5","BDL","Giardia_CystsPer100ml",1,1
"7198","501","A","X","T2","146","BDL","EColiSTX1_GUPer100ml",1,1
"7199","501","D","X","T1","2419.6","TNTC","TotalColiformsCulturableColilert_CFUPer100ml",1,1
"7200","501","C","X","60",NA,"ANP","enterococciQPCR_GU100ML",1,1
"7201","501","C","X","30-T1",NA,"ANP","enterococciQPCR_GU100ML",1,1
"7202","501","C","X","15",NA,"ANP","EColiSTX2_GUPer100ml",1,1
"7203","501","C","X","T1","241960","TNTC","TotalColiformsCulturableColilert_CFUPer100ml",1,1
"7204","501","B","X","30-T","0","WR","EColi0157SurrogateCulturable_CFUPer100ml",1,1
"7205","501","D","X","30-T1","0.5","BDL","EColiCulturableColilert_MPNPer100ML",1,1
"7206","501","D","X","30-T2","4","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml",1,1
"7207","501","D","X","30","28000","WR","enterococciCulturableMEI_CFUPer100ML",1,1
"7208","501","A","X","30-T","178","BDL","EColiSTX1_GUPer100ml",1,1
"7209","501","D","X","20","74000","WRC","enterococciCulturableMEI_CFUPer100ML",1,1
"7210","501","D","X","30-T1","47000","WR","enterococciCulturableMEI_CFUPer100ML",1,1
"7211","501","D","X","30-T2","3","BDL","SalmonellaCulturableWildType_MPNPer100ml",1,1
"7212","501","D","X","30-T1",NA,"ANP","X",1,1
"7213","501","C","X","30-T2","67","WR","EColi0157SurrogateCulturable_CFUPer100ml",1,1
"7214","501","D","X","5",NA,"ANP","X",1,1
"7215","501","C","X","30-T2","3","BDL","CampylobacterCulturable_MPNPer100ml",1,1
"7216","501","C","X","30",NA,"ANP","enterococciQPCR_GU100ML",1,1
"7217","501","D","X","T2",NA,"ANP","asdf",1,1
"7218","501","B","X","20",NA,"ANP","enterococciQPCR_GU100ML",1,1
"7219","501","D","X","10","0.5","BDL","EColiCulturableColilert_MPNPer100ML",1,1
"7220","501","B","X","60","132","WR","enterococciCulturableMEI_CFUPer100ML",1,1
"7221","501","D","X","30-T2","3","BDL","EColi0157Culturable_MPNPer100ml",1,1
"7222","501","C","X","60","2","WR","EColiCulturableColilert_MPNPer100ML",1,1
"7223","501","D","X","30-T2","74.83","WR","ClostridiumCulturable_TSCF_CFUPer100ml",1,1
"7224","501","A","X","15","17.7","WR","ClostridiumCulturable_TSCF_CFUPer100ml",1,1
"7225","501","D","X","T2","83.17","WR","ClostridiumCulturable_TSCF_CFUPer100ml",1,1
"7226","501","B","X","30-T","3","BDL","SalmonellaCulturableWildType_MPNPer100ml",1,1
"7227","501","B","X","T2","167","WR","ClostridiumCulturable_TSCF_CFUPer100ml",1,1
"7228","501","C","X","20",NA,"ANP","enterococciQPCR_GU100ML",1,1
"7229","501","D","X","60",NA,"ANP","X",1,1
"7230","501","B","X","10",NA,"ANP","enterococciQPCR_GU100ML",1,1
"7231","501","B","X","10","199","WR","enterococciCulturableMEI_CFUPer100ML",1,1
"7232","501","B","X","T1","109","WR","enterococciCulturableMEI_CFUPer100ML",1,1
"7233","501","D","X","T2","3","BDL","EColi0157Culturable_MPNPer100ml",1,1
"7234","501","D","X","T2","11","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml",1,1
"7235","501","B","X","60",NA,"ANP","enterococciQPCR_GU100ML",1,1
"7236","501","B","X","T1",NA,"ANP","enterococciQPCR_GU100ML",1,1
"7237","501","D","X","5","2419.6","TNTC","TotalColiformsCulturableColilert_CFUPer100ml",1,1
"7238","501","D","X","60","2419.6","TNTC","TotalColiformsCulturableColilert_CFUPer100ml",1,1
"7239","501","D","X","30",NA,"ANP","X",1,1
"7240","501","B","X","T2","3","BDL","SalmonellaCulturableWildType_MPNPer100ml",1,1
"7241","501","C","X","10",NA,"ANP","enterococciQPCR_GU100ML",1,1
"7242","501","C","X","T2","0","WR","EColi0157SurrogateCulturable_CFUPer100ml",1,1
"7243","501","C","X","15",NA,"ANP","EColi0157SurrogateCulturable_CFUPer100ml",1,1
"7244","501","D","X","30-T2",NA,"ANP","asdf",1,1
"7245","501","B","X","5","3760","WR","TotalColiformsCulturableColilert_MPNPer100ml",1,1
"7246","501","D","X","T2",NA,"ANP","asdf",1,1
"7247","501","B","X","T1","0.5","BDL","EColiCulturableColilert_MPNPer100ML",1,1
"7248","501","D","X","30-T2",NA,"ANP","X",1,1
"7249","501","A","X","T2","0","BDL","ClostridiumCulturable_mCP_CFUPer100ml",1,1
"7250","501","D","X","10","65000","WRC","enterococciCulturableMEI_CFUPer100ML",1,1
"7251","501","B","X","T2","3","BDL","CampylobacterCulturable_MPNPer100ml",1,1
"7252","501","C","X","5",NA,"ANP","enterococciQPCR_GU100ML",1,1
"7253","501","D","X","10",NA,"ANP","X",1,1
"7254","501","D","X","30-T2","1.3","WR","Crypto_OocystsPer100ml",1,1
"7255","501","D","X","T2","1.7","WR","Crypto_OocystsPer100ml",1,1
"7256","501","C","X","30-T1","2","WR","EColiCulturableColilert_MPNPer100ML",1,1
"7257","501","C","X","T2",NA,"ANP","Ecoli_eae_GUPer100ml",1,1
"7258","501","B","X","T2","370.8","BDL","EColiSTX2_GUPer100ml",1,1
"7259","501","C","X","15",NA,"ANP","Giardia_CystsPer100ml",1,1
"7260","501","D","X","T2","3","BDL","CampylobacterCulturable_MPNPer100ml",1,1
"7261","501","C","X","15","2.3","WR","ClostridiumCulturable_TSCF_CFUPer100ml",1,1
"7262","501","B","X","30-T","100","BDL","CampylobactersppSimplatesCulturable_MPNPer100ml",1,1
"7263","501","C","X","T1","0.5","BDL","EColiCulturableColilert_MPNPer100ML",1,1
"7264","501","B","X","30","27","WR","enterococciCulturableMEI_CFUPer100ML",1,1
"7265","501","B","X","30","10709.6","WR","TotalColiformsCulturableColilert_MPNPer100ml",1,1
"7266","501","B","X","60","3138.6","WR","TotalColiformsCulturableColilert_MPNPer100ml",1,1
"7267","501","A","X","T2","2.3","BDL","Giardia_CystsPer100ml",1,1
"7268","501","C","X","5","13600","WRC","enterococciCulturableMEI_CFUPer100ML",1,1
"7269","501","B","X","T1","4181.3","WR","TotalColiformsCulturableColilert_MPNPer100ml",1,1
"7270","501","C","X","15",NA,"ANP","Ecoli_eae_GUPer100ml",1,1
"7271","501","C","X","5","2","WR","EColiCulturableColilert_MPNPer100ML",1,1
"7272","501","C","X","T2","0.17","WR","ClostridiumCulturable_TSCF_CFUPer100ml",1,1
"7273","501","B","X","T2","100","BDL","CampylobactersppSimplatesCulturable_MPNPer100ml",1,1
"7274","501","B","X","30-T","4","WR","SalmonellaCulturableSurrogate_strain3895_MPNPer100ml",1,1
"7275","501","B","X","20","20460","WR","TotalColiformsCulturableColilert_MPNPer100ml",1,1
"7276","501","B","X","30-T","226.8","BDL","Campylobacter_GUPer100ml",1,1
"7277","501","B","X","T2","370.8","BDL","Campylobacter_GUPer100ml",1,1
"7278","501","B","X","30-T","3","BDL","CampylobacterCulturable_MPNPer100ml",1,1
"7279","501","B","X","T2","3","BDL","EColi0157Culturable_MPNPer100ml",1,1
"7280","501","A","X","T2","146","BDL","Ecoli_eae_GUPer100ml",1,1
"7281","501","A","X","T2","145.8","BDL","Campylobacter_GUPer100ml",1,1
"7282","501","C","X","60","10400","WRC","enterococciCulturableMEI_CFUPer100ML",1,1
"7283","501","C","X","30","51","WR","EColiCulturableColilert_MPNPer100ML",1,1
"7284","501","C","X","30-T2",NA,"ANP","Ecoli_eae_GUPer100ml",1,1
"7285","501","A","X","60","15","WR","EColiCulturableColilert_MPNPer100ML",1,1
"7286","501","B","X","10","11620","WR","TotalColiformsCulturableColilert_MPNPer100ml",1,1
"7287","501","A","X","30-T","0.41","BDL","EColi0157Culturable_MPNPer100ml",1,1
"7288","501","D","X","30-T2","3","BDL","CampylobacterCulturable_MPNPer100ml",1,1
"7289","501","C","X","T2",NA,"ANP","Giardia_CystsPer100ml",1,1
"7290","501","A","X","T1","20000","WR","enterococciCulturableMEI_CFUPer100ML",1,1
"7291","501","B","X","20","72","WR","enterococciCulturableMEI_CFUPer100ML",1,1
"7292","501","C","X","30-T2",NA,"ANP","Giardia_CystsPer100ml",1,1
"7293","501","C","X","20","0.5","BDL","EColiCulturableColilert_MPNPer100ML",1,1
"7294","501","B","X","5","20","WR","enterococciCulturableMEI_CFUPer100ML",1,1
"7295","501","D","X","5","31000","WR","enterococciCulturableMEI_CFUPer100ML",1,1
"7296","501","C","X","10","11050","WRC","enterococciCulturableMEI_CFUPer100ML",1,1
"7297","501","A","X","30-T","178.2","BDL","Campylobacter_GUPer100ml",1,1
"7298","501","A","X","30","241960","TNTC","TotalColiformsCulturableColilert_MPNPer100ml",1,1
"7299","501","A","X","T2","146","BDL","SalmonellaQPCR_GUPer100ml",1,1
"7300","501","A","X","30-T","178","BDL","SalmonellaQPCR_GUPer100ml",1,1
"7301","501","A","X","T1","56.3","WR","EColiCulturableColilert_MPNPer100ML",1,1
"7302","501","B","X","30-T","3","BDL","EColi0157Culturable_MPNPer100ml",1,1
"7303","501","A","X","T1","241960","TNTC","TotalColiformsCulturableColilert_MPNPer100ml",1,1
"7304","501","C","X","T2",NA,"ANP","Crypto_OocystsPer100ml",1,1
"7305","501","C","X","30-T2",NA,"ANP","Campylobacter_GUPer100ml",1,1
"7306","501","D","X","30-T2",NA,"ANP","X",1,1
"7307","501","A","X","T2","2","BDL","Crypto_OocystsPer100ml",1,1
"7308","501","A","X","T2","0.41","BDL","EColi0157Culturable_MPNPer100ml",1,1
"7309","501","D","X","15","71.83","WR","ClostridiumCulturable_TSCF_CFUPer100ml",1,1
"7310","501","D","X","T2",NA,"ANP","X",1,1
"7311","501","C","X","T2",NA,"ANP","EColiSTX2_GUPer100ml",1,1
"7312","501","A","X","30-T","0","BDL","ClostridiumCulturable_mCP_CFUPer100ml",1,1
"7313","501","C","X","30-T1","8150","WRC","enterococciCulturableMEI_CFUPer100ML",1,1
"7314","501","A","X","60","241960","TNTC","TotalColiformsCulturableColilert_MPNPer100ml",1,1
"7315","501","B","X","30",NA,"ANP","enterococciQPCR_GU100ML",1,1
"7316","501","C","X","T2","3","BDL","SalmonellaCulturableWildType_MPNPer100ml",1,1
"7317","501","A","X","20","241960","TNTC","TotalColiformsCulturableColilert_MPNPer100ml",1,1
"7318","501","C","X","T1","10167","WRC","enterococciCulturableMEI_CFUPer100ML",1,1
"7319","501","D","X","20",NA,"ANP","X",1,1
"7320","501","A","X","20","100","WR","EColiCulturableColilert_MPNPer100ML",1,1
"7321","501","C","X","30-T2","3","BDL","SalmonellaCulturableWildType_MPNPer100ml",1,1
"7322","501","A","X","20","57000","WR","enterococciCulturableMEI_CFUPer100ML",1,1
"7323","501","A","X","30","8.2","WR","EColiCulturableColilert_MPNPer100ML",1,1
"7324","501","A","X","60","40000","WR","enterococciCulturableMEI_CFUPer100ML",1,1
"7325","501","C","X","30-T2","0.17","WR","ClostridiumCulturable_TSCF_CFUPer100ml",1,1
"7326","501","B","X","30-T","226.8","BDL","EColiSTX2_GUPer100ml",1,1
"7327","501","A","X","30","126000","WRC","enterococciCulturableMEI_CFUPer100ML",1,1
"7328","501","C","X","15",NA,"ANP","Campylobacter_GUPer100ml",1,1
"7329","501","B","X","30-T","226.8","WR","EColiSTX1_GUPer100ml",1,1
"7330","501","C","X","30-T2",NA,"ANP","Crypto_OocystsPer100ml",1,1
"7331","501","D","X","T2","0","WR","EColi0157SurrogateCulturable_CFUPer100ml",1,1
"7332","501","B","X","T2","370.8","BDL","EColiSTX1_GUPer100ml",1,1
"7333","501","C","X","20","2000","WR","enterococciCulturableMEI_CFUPer100ML",1,1
"7334","501","A","X","5","0.5","BDL","EColiCulturableColilert_MPNPer100ML",1,1
"7335","501","A","X","10","241960","TNTC","TotalColiformsCulturableColilert_MPNPer100ml",1,1
"7336","501","C","X","30","7400","WRC","enterococciCulturableMEI_CFUPer100ML",1,1
"7337","501","A","X","10","26000","WR","enterococciCulturableMEI_CFUPer100ML",1,1
"7338","501","A","X","5","44800","WRC","enterococciCulturableMEI_CFUPer100ML",1,1
"7339","501","A","X","30-T","3","BDL","Crypto_OocystsPer100ml",1,1
"7340","501","C","X","15",NA,"ANP","SalmonellaQPCR_GUPer100ml",1,1
"7341","501","D","X","30-T2","0","WR","EColi0157SurrogateCulturable_CFUPer100ml",1,1
"7342","501","D","X","T2",NA,"ANP","X",1,1
"7343","501","C","X","30-T2",NA,"ANP","SalmonellaQPCR_GUPer100ml",1,1
"7344","501","C","X","10","4","WR","EColiCulturableColilert_MPNPer100ML",1,1
"7345","501","A","X","10","4","WR","EColiCulturableColilert_MPNPer100ML",1,1
"7346","501","A","X","5","241960","TNTC","TotalColiformsCulturableColilert_MPNPer100ml",1,1
"7347","501","A","X","15","0.4","WR","ClostridiumCulturable_mCP_CFUPer100ml",1,1
"7348","501","C","X","T2",NA,"ANP","EColiSTX1_GUPer100ml",1,1
"7349","501","D","X","T1","255000","WRC","enterococciCulturableMEI_CFUPer100ML",1,1
"7350","501","C","X","15",NA,"ANP","SalmonellaCulturableWildType_MPNPer100ml",1,1
"7351","501","C","X","15",NA,"ANP","EColiSTX1_GUPer100ml",1,1
"7352","501","B","X","15","0","WR","ClostridiumCulturable_CFUPer100ml",1,1
"7353","501","D","X","60","14950","WRC","enterococciCulturableMEI_CFUPer100ML",1,1
"7354","501","D","X","T2",NA,"ANP","asdf",1,1
"7355","501","D","X","T2","3","BDL","SalmonellaCulturableWildType_MPNPer100ml",1,1
"7356","501","C","X","30-T2",NA,"ANP","EColiSTX1_GUPer100ml",1,1
"7357","501","D","X","30-T2",NA,"ANP","asdf",1,1
"7358","501","C","X","15",NA,"ANP","Crypto_OocystsPer100ml",1,1
"7359","501","C","X","T2",NA,"ANP","SalmonellaQPCR_GUPer100ml",1,1
"7360","502","B","S","T1","0.5","BDL","EColiCulturableColilert_MPNPer100ML",1,1
"7361","502","D","S","60",NA,"ANP","X",1,1
"7362","502","B","S","30","24890","WR","TotalColiformsCulturableColilert_MPNPer100ml",1,1
"7363","502","A","S","15","34","WR","ClostridiumCulturable_TSCF_CFUPer100ml",1,1
"7364","502","A","S","30-T","2.1","WR","CampylobacterCulturable_MPNPer100ml",1,1
