"","PlotID","season","Source","ElapsedTimeSinceUnewRunoffStarted_Minutes","data","proxy","detection level","method","detection frequency","type of mictobes","analysis type","amended field","names of microbes","day","week"
"2706","409","A","C","60",84.3,"84.3","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",3,2
"2707","409","C","C","0",3,"1.5","BDL","SalmonellaCulturableWildType_MPNPer100ml","0","bacteriapathogens","culturable","0","Salmonella",3,2
"2708","409","C","C","60",3,"1.5","BDL","SalmonellaCulturableWildType_MPNPer100ml","0","bacteriapathogens","culturable","0","Salmonella",3,2
"2709","409","B","C","60",1100,"1100","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","1","entero",3,2
"2710","409","B","C","60",540,"540","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","1","entero",3,2
"2711","409","B","C","30",92,"92","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","1","Clostridium",3,2
"2712","409","A","C","60",0.32,"0.16","BDL","SalmonellaCulturableWildType_MPNPer100ml","0","bacteriapathogens","culturable","0","Salmonella",3,2
"2713","409","A","C","30",3,"1.5","BDL","Crypto_OocystsPer100ml","0","parasiticpathogens","culturable","0","Crypto",3,2
"2714","409","B","C","60",3,"1.5","BDL","CampylobacterCulturable_MPNPer100ml","0","bacteriapathogens","culturable","0","Campylobacter",3,2
"2715","409","B","C","15",39,"39","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","1","Clostridium",3,2
"2716","409","B","C","20",20133000,"20133000","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2717","409","B","C","30",3,"1.5","BDL","SalmonellaCulturableWildType_MPNPer100ml","0","bacteriapathogens","culturable","0","Salmonella",3,2
"2718","409","C","C","60",24.28571429,"24.28571429","WR","Giardia_CystsPer100ml","1","parasiticpathogens","culturable","0","Giardia",3,2
"2719","409","B","C","60",3,"1.5","BDL","EColi0157Culturable_MPNPer100ml","0","bacteriapathogens","culturable","1","EColi0157",3,2
"2720","409","A","C","30",0.32,"0.16","BDL","SalmonellaCulturableWildType_MPNPer100ml","0","bacteriapathogens","culturable","0","Salmonella",3,2
"2721","409","C","C","30",0.2,"0.1","BDL","Crypto_OocystsPer100ml","0","parasiticpathogens","culturable","0","Crypto",3,2
"2722","409","B","C","60",3,"1.5","BDL","SalmonellaCulturableWildType_MPNPer100ml","0","bacteriapathogens","culturable","0","Salmonella",3,2
"2723","409","A","C","10",9445,"9445","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2724","409","A","C","30",0.32,"0.16","BDL","EColi0157Culturable_MPNPer100ml","0","bacteriapathogens","culturable","0","EColi0157",3,2
"2725","409","A","C","60",0.32,"0.16","BDL","EColi0157Culturable_MPNPer100ml","0","bacteriapathogens","culturable","0","EColi0157",3,2
"2726","410","A","S","60",0.32,"0.16","BDL","EColi0157Culturable_MPNPer100ml","0","bacteriapathogens","culturable","0","EColi0157",3,2
"2727","410","B","S","60",3,"1.5","BDL","SalmonellaCulturableWildType_MPNPer100ml","0","bacteriapathogens","culturable","0","Salmonella",3,2
"2728","410","C","S","30",0.017,"0.0085","BDL","Crypto_OocystsPer100ml","0","parasiticpathogens","culturable","0","Crypto",3,2
"2729","410","C","S","0",3,"1.5","BDL","SalmonellaCulturableWildType_MPNPer100ml","0","bacteriapathogens","culturable","0","Salmonella",3,2
"2730","410","B","S","30",3,"1.5","BDL","EColi0157Culturable_MPNPer100ml","0","bacteriapathogens","culturable","1","EColi0157",3,2
"2731","410","A","S","60",0.32,"0.16","BDL","SalmonellaCulturableWildType_MPNPer100ml","0","bacteriapathogens","culturable","0","Salmonella",3,2
"2732","410","D","S","60",166.3,"166.3","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2733","410","B","S","60",100,"100","WR","Crypto_OocystsPer100ml","1","parasiticpathogens","culturable","1","Crypto",3,2
"2734","410","B","S","60",3,"1.5","BDL","EColi0157Culturable_MPNPer100ml","0","bacteriapathogens","culturable","1","EColi0157",3,2
"2735","410","A","S","30",0.32,"0.16","BDL","EColi0157Culturable_MPNPer100ml","0","bacteriapathogens","culturable","0","EColi0157",3,2
"2736","410","A","S","10",110.9,"110.9","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2737","410","B","S","30",0.06154,"0.06154","WR","Giardia_CystsPer100ml","1","parasiticpathogens","culturable","1","Giardia",3,2
"2738","410","B","S","30",3180,"3180","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","1","entero",3,2
"2739","410","A","S","20",4,"4","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2740","410","A","S","30",2.9,"2.9","WR","Giardia_CystsPer100ml","1","parasiticpathogens","culturable","0","Giardia",3,2
"2741","410","A","S","15",197,"197","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",3,2
"2742","410","B","S","30",3,"1.5","BDL","CampylobacterCulturable_MPNPer100ml","0","bacteriapathogens","culturable","0","Campylobacter",3,2
"2743","410","C","S","30",26,"26","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",3,2
"2744","410","B","S","20",600,"600","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","1","entero",3,2
"2745","410","B","S","20",202.05,"202.05","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2746","410","A","S","30",0.32,"0.16","BDL","SalmonellaCulturableWildType_MPNPer100ml","0","bacteriapathogens","culturable","0","Salmonella",3,2
"2747","410","B","S","30",83,"83","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","1","Clostridium",3,2
"2748","410","C","S","30",3,"1.5","BDL","SalmonellaCulturableWildType_MPNPer100ml","0","bacteriapathogens","culturable","0","Salmonella",3,2
"2749","410","C","S","30",148.2,"148.2","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2750","410","D","S","60",25,"25","WR","Giardia_CystsPer100ml","1","parasiticpathogens","culturable","0","Giardia",3,2
"2751","410","D","S","30",249.7,"249.7","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2752","410","A","S","30",0,"0","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",3,2
"2753","410","A","S","60",69.3,"69.3","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",3,2
"2754","410","B","S","30",190,"190","WR","Crypto_OocystsPer100ml","1","parasiticpathogens","culturable","1","Crypto",3,2
"2755","410","C","S","60",3,"1.5","BDL","SalmonellaCulturableWildType_MPNPer100ml","0","bacteriapathogens","culturable","0","Salmonella",3,2
"2756","410","B","S","10",1540,"1540","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","1","entero",3,2
"2757","410","B","S","5",220,"220","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","1","entero",3,2
"2758","410","B","S","30",3,"1.5","BDL","SalmonellaCulturableWildType_MPNPer100ml","0","bacteriapathogens","culturable","0","Salmonella",3,2
"2759","410","C","S","30",3,"1.5","BDL","CampylobacterCulturable_MPNPer100ml","0","bacteriapathogens","culturable","0","Campylobacter",3,2
"2760","410","C","S","10",136.3,"136.3","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2761","410","B","S","60",3,"1.5","BDL","CampylobacterCulturable_MPNPer100ml","0","bacteriapathogens","culturable","0","Campylobacter",3,2
"2762","410","A","S","5",110000,"110000","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,2
"2763","410","B","S","60",0.23333,"0.23333","WR","Giardia_CystsPer100ml","1","parasiticpathogens","culturable","1","Giardia",3,2
"2764","410","A","S","60",57000,"57000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,2
"2765","410","C","S","15",22,"22","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",3,2
"2766","410","A","S","60",0.32,"0.16","BDL","CampylobacterCulturable_MPNPer100ml","0","bacteriapathogens","culturable","0","Campylobacter",3,2
"2767","410","A","S","30",0.32,"0.16","BDL","CampylobacterCulturable_MPNPer100ml","0","bacteriapathogens","culturable","0","Campylobacter",3,2
"2768","410","B","S","10",203.15,"203.15","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2769","410","D","S","60",126.4,"126.4","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2770","410","C","S","60",5700,"5700","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,2
"2771","410","B","S","15",87,"87","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","1","Clostridium",3,2
"2772","410","D","S","60",7.87,"7.87","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",3,2
"2773","410","D","S","5",68000,"68000","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,2
"2774","410","B","S","60",2480,"2480","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","1","entero",3,2
"2775","410","C","S","20",311.45,"311.45","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2776","410","C","S","60",3100,"3100","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,2
"2777","410","D","S","10",385.9,"385.9","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2778","410","D","S","20",316.5,"316.5","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2779","410","D","S","30",309,"309","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2780","410","C","S","20",6500,"6500","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,2
"2781","410","C","S","60",7.9,"7.9","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",3,2
"2782","410","C","S","60",1.25,"0.625","BDL","Giardia_CystsPer100ml","0","parasiticpathogens","culturable","0","Giardia",3,2
"2783","410","C","S","60",109,"109","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2784","410","C","S","60",3,"1.5","BDL","CampylobacterCulturable_MPNPer100ml","0","bacteriapathogens","culturable","0","Campylobacter",3,2
"2785","410","A","S","60",2.7,"1.35","BDL","Giardia_CystsPer100ml","0","parasiticpathogens","culturable","0","Giardia",3,2
"2786","410","D","S","30",59000,"59000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,2
"2787","410","D","S","60",30000,"30000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,2
"2788","410","B","S","30",412.05,"412.05","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2789","410","D","S","30",54000,"54000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,2
"2790","410","A","S","30",47000,"47000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,2
"2791","410","C","S","10",7350,"7350","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,2
"2792","410","A","S","20",40000,"40000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,2
"2793","410","C","S","30",188.9,"188.9","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2794","410","D","S","60",3,"1.5","BDL","SalmonellaCulturableWildType_MPNPer100ml","0","bacteriapathogens","culturable","0","Salmonella",3,2
"2795","410","D","S","20",64000,"64000","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,2
"2796","410","D","S","5",287.3333333,"287.3333333","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2797","410","A","S","60",4,"4","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2798","410","D","S","60",35000,"35000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,2
"2799","410","D","S","15",21.6,"21.6","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",3,2
"2800","410","C","S","60",0.013,"0.013","WR","Crypto_OocystsPer100ml","1","parasiticpathogens","culturable","0","Crypto",3,2
"2801","410","C","S","30",5,"5","WR","Giardia_CystsPer100ml","1","parasiticpathogens","culturable","0","Giardia",3,2
"2802","410","C","S","30",7700,"7700","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,2
"2803","410","D","S","60",3,"1.5","BDL","CampylobacterCulturable_MPNPer100ml","0","bacteriapathogens","culturable","0","Campylobacter",3,2
"2804","410","C","S","30",8450,"8450","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,2
"2805","410","A","S","10",46000,"46000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,2
"2806","410","A","S","60",19.6,"19.6","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2807","410","D","S","60",580,"580","WR","Crypto_OocystsPer100ml","1","parasiticpathogens","culturable","0","Crypto",3,2
"2808","410","B","S","60",201,"201","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2809","410","B","S","5",135.4,"135.4","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2810","410","C","S","30",3,"1.5","BDL","EColi0157Culturable_MPNPer100ml","0","bacteriapathogens","culturable","0","EColi0157",3,2
"2811","410","B","S","60",413.75,"413.75","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2812","410","A","S","30",108.5,"108.5","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2813","410","D","S","10",95000,"95000","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,2
"2814","410","C","S","60",127.05,"127.05","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2815","410","D","S","60",3,"1.5","BDL","EColi0157Culturable_MPNPer100ml","0","bacteriapathogens","culturable","1","EColi0157",3,2
"2816","410","C","S","60",3,"1.5","BDL","EColi0157Culturable_MPNPer100ml","0","bacteriapathogens","culturable","0","EColi0157",3,2
"2817","410","B","S","60",79,"79","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","1","Clostridium",3,2
"2818","410","C","S","5",99,"99","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2819","410","C","S","5",13750,"13750","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,2
"2820","410","A","S","5",4,"4","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,2
"2821","410","B","S","60",1530,"1530","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","1","entero",3,2
"2822","410","A","S","30",3,"1.5","BDL","Crypto_OocystsPer100ml","0","parasiticpathogens","culturable","0","Crypto",3,2
"2823","410","A","S","60",3,"1.5","BDL","Crypto_OocystsPer100ml","0","parasiticpathogens","culturable","0","Crypto",3,2
"2824","411","B","S","10",110.2,"110.2","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,0
"2825","411","A","S","60",200,"200","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","1","entero",3,0
"2826","411","A","S","60",3,"1.5","BDL","SalmonellaCulturableWildType_MPNPer100ml","0","bacteriapathogens","culturable","0","Salmonella",3,0
"2827","411","D","S","5",81.5,"81.5","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,0
"2828","411","B","S","5",68,"68","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,0
"2829","411","B","S","20",237.2,"237.2","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,0
"2830","411","C","S","20",38000,"38000","WR","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,0
"2831","411","D","S","30",12150,"12150","WRC","enterococciCulturableMEI_CFUPer100ML","1","indicator","culturable","0","entero",3,0
"2832","411","D","S","60",201.33,"201.33","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",3,0
"2833","411","C","S","60",1474.550898,"1474.550898","WR","Giardia_CystsPer100ml","1","parasiticpathogens","culturable","0","Giardia",3,0
"2834","411","A","S","30",67.1,"67.1","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,0
"2835","411","A","S","20",45.6,"45.6","WR","EColiCulturableColilert_MPNPer100ML","1","indicator","culturable","0","EColi",3,0
"2836","411","D","S","60",93,"93","WR","EColi0157Culturable_MPNPer100ml","1","bacteriapathogens","culturable","1","EColi0157",3,0
"2837","411","A","S","15",0.7,"0.7","WR","ClostridiumCulturable_TSCF_CFUPer100ml","1","indicator","culturable","0","Clostridium",3,0
